84.156,74.688,96.974,96.846,108.73,117.34,113.71,76.196,129.42,82.849,144.3,111.02,133.12,102.87,160.35,121.83,203.01,121.64,131.87,136.44,113.59,129.82,112.77,204.75,87.784,120.86,85.992,108.14,129.06,146.38,63.398,129.64,124.55,129.17,103.9,117.89,161.95,75.881,80.761,91.8,79.664,110.24,134.67,97.707,65.016,138.66,104.28,86.26,91.692,150.4,83.464,169.69,94.135,137.35,127.56,149.16,79.245,56.795,93.056,104.69,71.9,161.77,119.63,90.862,76.163,126.33,138.55,103.82,85.537,175.22,73.553,116.33,189.16,159.48,135.51,100.15,114.83,151.35,104.72,130.12,116.51,97.692,80.927,98.065,182.35,126.07,153.64,122.33,108.39,59.109,88.451,80.468,118.6,132.23,201.7,127.25,211.14,152.74,131.09,208.58,106.93,75.858,113.11,91.326,103.12,116.03,90.689,158.86,140.08,181.28,125.74,154.74,145.28,131.49,160.4,97.993,175.24,147.22,178.5,155.46,96.62,103.96,78.664,188.63,150.34,107.28,132.29,153.78,155.52,175.27,110.19,139.58,93.316,126.69,103.31,82.058,112.45,89.38,114.39,117.21,96.583,85.557,114.52,117.92,95.624,136.6,109.73,133.31,101.56,112.09,103.52,122.62,118.04,127.11,120.72
17.941,18.279,26.242,4.0929,23.749,47.092,15.634,23.747,44.671,15.555,27.556,27.67,9.1785,15.679,5.1335,5.3464,-1.4952,21.201,5.171,7.5021,-2.8776,11.255,3.3687,-3.022,12.292,-3.6726,13.396,0.13426,25.482,3.1752,10.075,7.379,6.0946,23.971,4.331,15.151,44.646,13.493,13.834,15.137,9.289,21.774,7.3522,14.808,13.169,-1.3727,15.408,27.037,7.5964,3.9956,21.306,1.9086,15.027,33.689,5.9848,13.821,34.125,4.9185,6.9639,13.027,3.4452,39.927,11.593,20.779,4.8989,19.726,22.235,38.794,6.0249,5.8253,-0.11826,11.004,10.383,14.725,24.598,4.2407,18.934,1.735,11.014,21.568,32.743,9.6143,13.437,14.205,10.185,1.3701,1.7102,10.513,32.472,21.074,18.156,-2.8864,-0.58738,10.82,1.1434,3.2592,3.2725,15.627,1.4343,4.934,-3.6494,17.854,2.0158,9.4689,7.2637,4.2312,9.0569,0.61531,13.25,2.9092,14.702,5.4923,0.31293,7.869,1.9154,6.5226,1.1752,-3.8676,11.524,8.9004,23.883,9.6315,2.8079,13.157,-0.21414,12.558,-0.71468,16.385,1.0096,0.53402,13.196,1.3435,18.774,9.5749,32.426,18.345,19.316,15.47,4.3905,22.288,27.963,9.7976,18.044,4.7037,21.798,13.809,5.0891,9.5313,3.5165,37.004,7.112,4.6148,13.357,31.834,24.764
2328.5,1342.6,1189.9,1853.1,1927.6,2155.9,1379.8,1711.7,1981.1,1748.7,1324.6,1488.5,1296.1,941.76,818.14,1477.3,903.88,1364.1,1364.8,1761.5,1849.1,1311.4,1861.3,1459.9,1630.8,1479.6,1136.8,1537.4,1661.2,1522.4,1952.7,1614.4,1838.3,1591.9,1234,1774.6,2417.4,1076.2,1324,1225.8,1628.4,1171.4,1550.8,1661,1659,1221,1839.8,1462.7,1391.1,1189,1316.9,1714.7,1687.6,930.89,1624.7,1898.5,1176.2,1793.2,1141.2,1863.6,1932.5,1733.8,1757.4,1205.6,1570.9,2011.6,1313.8,1036.3,1637.1,1388.8,2163.8,1731.6,1447.3,1316.4,1727.7,1880,1587.9,1664.8,1396.7,1415.6,1044.8,1629.5,1801.2,1204.4,1272.2,1315.2,1019,1859.2,1114.8,1679.4,1976.8,1205.9,1667.4,1343.9,933.26,1553,1253.8,1962.4,1551.5,1211.8,1067.6,1332.2,1073.2,1400.4,1360.6,1556.1,1298.9,1836.1,1691.9,1142,1838.4,1532.3,1868.9,1330.3,1782.8,1346.3,1184.4,1518.9,1135.5,1226.8,1101.7,917.99,987.01,1522.1,852.3,1513.2,1392.7,1198.5,989.13,1331.3,926.57,1315.5,1628.7,1343,1947.6,1392.7,2126,1630.3,1558.7,1389.8,2512.6,2187.3,2389.4,1812.9,1511.2,1748.3,1964.1,2028.9,1548.2,1737.7,1436,1758.1,1506.3,1800,2138.9
526.45,354.38,700.8,624.36,746.4,586.6,748.87,689.83,544.42,803.34,448.63,545.9,554.74,372.83,524.36,860.04,342.19,447.3,381.94,454.12,507.46,494.71,567.3,678.1,482.38,524.02,350.7,658.51,705.05,538.25,452,907.42,495.7,717.91,742.25,530.12,585.7,484.07,497.18,537.87,458.27,332.74,604.13,390.98,711.47,557.16,517.93,877.55,606.19,548.98,679.76,419.87,597.78,522.64,696.86,629.3,692.64,655.69,635.53,830.18,745.34,617.75,822.81,613.31,558.9,556.13,423.69,479.75,421.77,434.91,460.62,331.84,492.82,378.73,575.76,743.23,882.56,369.96,798.84,421.11,651.47,667.84,438.68,660.15,540.18,507.17,516.48,811.64,562.28,652.19,698.16,801.03,565.82,366.72,304.15,697.84,442.2,408.38,756,498.81,346.08,488.61,309.57,784.75,367.77,500.11,486.07,601.2,410.16,328.45,570.74,627.95,504.11,428.17,727.81,315.12,479.38,578.25,635.05,520.87,606.23,686.31,490.32,342.25,340.75,609.28,715.15,481.54,424.87,497.43,339.18,344.18,804.63,609.02,965.92,757.06,732.71,1024.4,810.11,594.95,335.38,489.68,706.8,829.67,804.75,1236.8,660.95,511.17,395.43,676.14,651.56,643.27,501.38,882.77,869.61
18.498,18.744,26.717,4.6083,24.357,47.878,16.273,24.356,45.571,16.216,28.217,34.3,11.941,28.306,5.9081,6.0635,-0.55066,21.957,5.9355,10.177,1.9,11.997,4.0797,-0.20539,15.294,-2.6802,14.1,0.63844,26.162,3.9385,10.595,10.087,7.1499,24.52,8.782,15.921,45.552,14.171,14.419,19.911,10.022,24.375,8.0677,15.67,17.934,-0.46127,16.108,27.838,8.2459,5.0777,22.034,5.0142,15.831,40.314,8.5294,14.95,34.632,5.7512,7.7843,13.83,4.1356,40.487,14.244,21.65,7.7369,20.341,27.253,39.66,6.5586,6.413,0.45416,11.814,10.82,17.61,25.517,4.7161,19.762,2.3471,11.821,24.225,35.623,12.259,14.13,15.231,11.216,2.0808,2.329,11.455,35.425,21.865,23.195,-2.1064,0.11181,11.679,3.9154,3.9998,4.0095,16.268,2.1276,5.7626,-2.6632,22.434,3.0925,14.153,14.003,5.2496,9.8522,1.53,13.993,3.7444,15.593,6.17,1.3093,8.9853,4.4787,7.4623,1.9385,-2.8225,12.193,9.738,24.455,12.272,3.6705,13.925,2.3842,13.488,0.018907,17.362,1.8177,1.4706,13.954,2.0614,19.106,20.23,32.851,18.793,28.041,16.154,4.8254,24.751,34.514,10.393,18.573,5.054,24.393,16.401,5.8757,10.198,4.1876,43.813,7.8924,5.5296,16.071,36.419,25.639
7113,8538.4,7845.7,6871.5,6860.6,7320.7,8357.4,9112.3,9465.4,8290.1,7495.2,6997.8,10790,5152.4,9485.4,4365.9,4419.3,4019.5,4954,8667.9,8191.3,2457.1,7232.3,5415.6,8952.1,8851.6,7791.1,5516.2,10142,7136.5,3230,7919.7,6848.3,10213,4848.8,5483.9,5732.8,4624.7,6326.1,5432.2,6369.4,5141.3,6280.2,3890.8,7005.6,4552.8,6218.9,8889.8,7859.5,5795.2,7662.2,5732.4,8375.7,9764.8,10309,6636.3,10367,9214.1,6802,8320.5,7532.1,9053.2,5498.5,7429.3,6270.1,5496,6171.4,5523.3,5350.9,5843.3,5277.8,7073.2,6344.2,7562.1,5570.7,7071.5,6979.8,5031.7,7125.7,6046.1,6854.2,6592.5,8748,4739.7,7585.7,6084,7831.4,8523.9,5523.3,8298,8695.4,6353.9,5829.6,5636.6,6878.9,6623.3,4578.8,3702.6,5737.2,4781.8,6562.3,6227.9,3480.2,6654.8,4917.1,7560.6,5117.5,6602.1,5697.1,4352.9,4227.1,5139.8,5800.7,3337.2,4955.8,5544.2,6465.3,6213.2,9139.6,4272.4,9227.2,4507.5,8992.5,5435.3,3268.1,4823.7,6773.9,5905.8,5713.5,5776.4,5423.3,5584.4,4542.9,10613,11031,11040,9689.3,7536.5,7184.3,9290.9,8987.8,5219.3,5439,7222.9,10093,8225.8,7806.3,5288.2,8467.6,4549.4,8548.8,6486.5,8825.4,9945,6337.3
554.62,364.14,766.84,687.72,834.64,599.65,771.16,750.39,638.2,870.8,476.33,600.91,614.54,395.84,571.23,957.69,393.83,478.17,424.27,489.61,552.34,537.04,574.8,758.41,524.56,573.71,385.76,753.25,718.57,558.99,489.73,959.4,556.58,739.63,759.61,599.15,615.43,522.3,521.7,572.61,497.33,355.33,615.39,438.53,712.89,596.19,559.93,968.61,655.04,632.85,682.9,474.12,629.4,537.44,752.39,685.61,734.54,717.17,656.07,911.53,817.65,650.22,876.11,661.39,628.58,665.32,426.04,473.02,465.3,475.34,516.42,341.37,517.14,429.58,636.96,815.13,934.14,398.08,827.67,447.95,731.26,735.84,491.69,692.67,590.78,589.53,562.58,844.26,580.65,685.87,751.7,752.95,576.08,401.38,311.14,753.93,484.39,416.34,818.68,483.94,390.55,527.24,336.01,855.82,399,580.5,529.83,620.53,441.09,361.04,669.93,690.62,554.21,476.72,819.14,314.44,523.77,662.75,642.65,561.12,598.66,681.93,527.91,397.13,382.38,589.05,731.51,525.44,482.43,487.68,394.29,346.26,875.96,658.69,1038.5,777.62,780.49,1033.6,872.03,667.18,398.07,517.44,746,928.88,752.55,1282.4,750.03,556.11,431.76,663.7,672.26,682.25,559.19,931.74,902.73
134.82,107.95,94.923,145.91,129.78,131.84,143.12,114.42,129.87,134.43,132.93,120.57,117.46,111.09,109.59,117.45,107.12,127.47,108.92,110.14,108.2,87.915,121.51,85.833,104.7,97.132,103.17,88.467,129.03,127.52,84.762,140.3,115.12,101.72,131.34,130.71,117.78,135.09,106.53,133.5,94.978,121,122.15,110.08,131.72,113.03,131.02,136.7,143.78,125.62,103.92,126.03,109.81,135.36,153.08,125.67,126.25,140.47,132.21,123.54,113.11,129.85,90.802,123.01,109.21,126.26,120.76,111.23,134.56,103.15,87.844,112.76,112.73,129.89,98.568,121.06,100.77,133.18,128.84,109.22,101.01,126.97,111.84,106.98,114.29,113.45,112.58,125.58,103.8,131.76,102.93,132.12,146.35,101.78,112.11,111.89,88.412,101.74,135.03,111.26,103.9,120.49,87.001,139.93,126.16,142.08,124.19,128.38,88.156,102.3,96.821,133.29,110.84,69.175,117.83,100.52,88.002,106.13,101.63,115.56,137.95,128.19,97.689,109.79,109.16,145.33,83.91,103.5,104.96,106.52,112.32,107.7,122.6,140.69,120.39,122.62,153.2,127.42,109.31,126.9,119.88,139.13,110.04,137.43,102.71,112.74,122.53,114.63,154.55,137.63,131.89,130.2,151.84,127.96,138.3
461.38,414.77,668.18,391.1,456.68,460.91,418.76,314.27,679.65,569.9,424.52,488.72,683.74,738.45,1146.5,440.35,1083.6,527.28,562.03,531.34,700.7,516.77,318.76,569.58,486.84,910.14,697.14,461.53,503.54,752.33,895.11,533.16,635.48,466.23,740,478.1,712.54,346.12,497.17,536.69,317.71,458.39,846.15,564.75,538.87,254.72,456.78,607.25,646.42,747,552.18,447.77,369.41,413.15,482.9,870.04,720.41,704.96,559.18,709.08,661.62,580.29,631.7,529.02,859.28,550.83,503.34,922.06,571.92,718.34,640.49,747.01,601.95,645.58,943.94,478.71,302.84,791.73,616.36,975.13,707.26,590.36,507.19,693.75,540.26,793.89,1055.4,604.99,754.21,528.24,575.12,806.35,797.51,706.84,572.33,855.05,711.42,851.79,653.97,296.09,541.36,733.44,676.37,692.8,656.63,588.67,614.94,472.46,636.76,856.34,1049.9,713.49,709.11,664.14,519.85,666.5,1055.6,496.59,703.26,571.37,846.09,490.21,790.95,1354.5,657.82,422.16,642.21,412.9,1069.9,557.91,918.9,816.71,472.9,559.81,513.93,579.59,426.51,597.36,828.11,542.95,510.26,445.86,575.47,614.24,595.07,498.9,647.89,539.65,486.72,850.23,406.78,535.51,577.91,288.12,702.51
139.43,98.479,112.14,98.798,145.69,175.77,166.66,239.68,225.97,127.95,119.96,98.987,178.55,123.07,-1.8565,144.06,24.473,110.75,26.482,141.47,112.04,115.24,116.27,42.741,122.55,68.872,80.514,109.17,151.29,70.519,106.64,86.358,62.772,69.701,160.95,104.3,185.75,185.39,48.462,120.18,149.55,97.917,54.116,115.2,72.467,189.58,134.62,101.28,166.32,33.88,101.7,81.095,163.18,63.155,129.82,160.3,137.09,100.2,132.61,191.18,126.95,191.3,80.293,126.95,64.028,131.49,104.04,177.08,162.18,108.38,104.89,102.97,45.417,140.46,119.31,132.13,42.34,157.57,161.07,78.061,60.619,160.48,178.88,41.771,131.59,62.278,99.345,186.55,64.174,157.61,141.33,95.964,140.66,131.32,82.233,83.277,67.397,48.596,46.857,74.344,51.082,58.644,78.062,73.169,103.32,142,151.45,85.469,145.19,72.12,120.25,45.38,66.742,66.737,53.197,48.633,22.519,41.113,43.665,26.041,74.902,60.635,-6.7938,62.353,60.028,90.953,65.513,95.396,127.03,90.736,118.71,78.038,146.94,98.125,97.8,65.075,83.786,71.178,173.48,144.56,149.63,148.13,122.36,88.308,144.14,50.233,109.74,159.73,141.6,110.97,65.95,69.465,168.16,184.46,202.81
